"REC_REF_KEY","MODEL_NUM_1","BRAND_NAME","AEC","TYPE_LABEL_EN","TYPE_LABEL_FR","EG_WEB_DEFROST_LABEL_EN","EG_WEB_DEFROST_LABEL_FR","EG_WEB_FREEZER_LOC_LABEL_EN","EG_WEB_FREEZER_LOC_LABEL_FR","TOTAL_VOL_LIT","TOTAL_VOL_CUB","SIZE_CATEGORY","EG_WEB_TTD_ICE_LABEL_EN","EG_WEB_TTD_ICE_LABEL_FR","FRESH_VOL_LIT","FRESH_VOL_CUB","FREEZER_VOL_LIT","FREEZER_VOL_CUB"
8568694,"043-0288-4","Cuisinart",252,"Compact refrigerator","Réfrigérateur compact","Manual","Non automatique","No freezer","Sans congélateur",42.5,1.5,0,"No","Non",42.5,1.5,0,0
8568695,"CR177WE","Emerson",252,"Compact refrigerator","Réfrigérateur compact","Manual","Non automatique","No freezer","Sans congélateur",42.5,1.5,0,"No","Non",42.5,1.5,0,0
8568696,"CR170WE","Emerson",252,"Compact refrigerator","Réfrigérateur compact","Manual","Non automatique","No freezer","Sans congélateur",42.5,1.5,0,"No","Non",42.5,1.5,0,0
8568697,"RD-11DR1HS","Hisense",338,"Compact refrigerator","Réfrigérateur compact","Partial automatic","Cyclic","Inside","À l'intérieur",82.1,2.9,1,"No","Non",56.6,2,25.5,0.9
8568698,"043-0291-4","Master Chef",338,"Compact refrigerator","Réfrigérateur compact","Partial automatic","Cyclic","Inside","À l'intérieur",82.1,2.9,1,"No","Non",56.6,2,25.5,0.9
8568699,"CR501E","Emerson",338,"Compact refrigerator","Réfrigérateur compact","Partial automatic","Cyclic","Inside","À l'intérieur",82.1,2.9,1,"No","Non",56.6,2,25.5,0.9
8568700,"RD-11DR1HL","Hisense",338,"Compact refrigerator","Réfrigérateur compact","Partial automatic","Cyclic","Inside","À l'intérieur",82.1,2.9,1,"No","Non",56.6,2,25.5,0.9
8568701,"CS206*","Liebherr",403,"Refrigerator","Réfrigérateur","Automatic","Automatique","Bottom","En bas",552,19.49,9,"No","Non",382,13.49,170,6
8656266,"RF28HM*DB**","Samsung",532,"Refrigerator","Réfrigérateur","Automatic","Automatique","Bottom","En bas",824.222,29.1,14,"Yes","Oui",588.247,20.77,235.975,8.33
8656267,"RF25HM*DB**","Samsung",481,"Refrigerator","Réfrigérateur","Automatic","Automatique","Bottom","En bas",728.812,25.73,12,"Yes","Oui",521.848,18.42,206.964,7.31
8656268,"RF28HF*DT**","Samsung",533,"Refrigerator","Réfrigérateur","Automatic","Automatique","Bottom","En bas",826.215,29.16,14,"Yes","Oui",575.093,20.3,251.122,8.86
8736889,"HNDE03VS","Haier",420,"Compact refrigerator","Réfrigérateur compact","Partial automatic","Cyclic","Inside","À l'intérieur",92,3.25,1,"No","Non",64,2.26,28,0.99
8736890,"HBCN05FVS","Haier",322,"Celliers domestiques","Celliers domestiques","Manual","Non automatique","-","-",123.6,4.36,1,"-","-",123.6,4.36,0,0
8781999,"037-6215-8","Fat Fender",310,"Compact refrigerator","Réfrigérateur compact","Manual","Non automatique","No freezer","Sans congélateur",92,3.2,1,"No","Non",91.7,3.24,0,0
8880547,"KFN9855IDE","Miele",380,"Refrigerator","Réfrigérateur","Automatic","Automatique","Bottom","En bas",399,14.1,6,"No","Non",278,9.82,122,4.3
8880656,"LFC24770**","LG",442,"Refrigerator","Réfrigérateur","Automatic","Automatique","Bottom","En bas",676.9,23.9,11,"No","Non",458.8,16.2,218.1,7.7
8880657,"LFC22770**","LG",426,"Refrigerator","Réfrigérateur","Automatic","Automatique","Bottom","En bas",617.3,21.8,10,"No","Non",410.6,14.5,206.7,7.3
8880658,"LFD22786**","LG",426,"Refrigerator","Réfrigérateur","Automatic","Automatique","Bottom","En bas",617.3,21.8,10,"No","Non",410.6,14.5,206.7,7.3
8909430,"RF23HC*DT**","Samsung",507,"Refrigerator","Réfrigérateur","Automatic","Automatique","Bottom","En bas",666.653,23.54,11,"Yes","Oui",473.794,16.73,192.859,6.81
8909431,"RF23HC*DB**","Samsung",507,"Refrigerator","Réfrigérateur","Automatic","Automatique","Bottom","En bas",666.653,23.54,11,"Yes","Oui",473.794,16.73,192.859,6.81
8909432,"RS22HD*PN**","Samsung",530,"Refrigerator","Réfrigérateur","Automatic","Automatique","Side","Latéral",654.192,23.1,11,"Yes","Oui",407.808,14.4,246.384,8.7
8917815,"LBN12551**","LG",372,"Refrigerator","Réfrigérateur","Automatic","Automatique","Bottom","En bas",322,11.3,5,"No","Non",218,7.7,104,3.6
8917816,"LBN10551**","LG",364,"Refrigerator","Réfrigérateur","Automatic","Automatique","Bottom","En bas",290,10.1,4,"No","Non",186,6.5,104,3.6
8920275,"CFDRB5362*****","Brigade",489,"Refrigerator","Réfrigérateur","Automatic","Automatique","No freezer","Sans congélateur",622.97,22,10,"No","Non",622.97,22,0,0
8920282,"CVCRB5362*****","Brigade",489,"Refrigerator","Réfrigérateur","Automatic","Automatique","No freezer","Sans congélateur",622.97,22,10,"No","Non",622.97,22,0,0
8920293,"7132#","Kenmore",426,"Refrigerator","Réfrigérateur","Automatic","Automatique","Bottom","En bas",617.4,21.8,10,"No","Non",410.6,14.5,206.7,7.3
8920325,"FRT18G2P*","Frigidaire",479,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",515.367,18.2,8,"No","Non",400.12,14.13,115.25,4.07
8920326,"FFSS2614Q*","Frigidaire",582,"Refrigerator","Réfrigérateur","Automatic","Automatique","Side","Latéral",734.256,25.93,12,"Yes","Oui",466.38,16.47,267.88,9.46
8920327,"FGEX26D6Q*","Frigidaire",582,"Refrigerator","Réfrigérateur","Automatic","Automatique","Side","Latéral",734.256,25.93,12,"Yes","Oui",466.379,16.47,267.877,9.46
8920328,"FFSS2314Q*","Frigidaire",549,"Refrigerator","Réfrigérateur","Automatic","Automatique","Side","Latéral",637.979,22.53,11,"Yes","Oui",402.666,14.22,235.313,8.31
8920330,"FGEB28D7Q*","Frigidaire",564,"Refrigerator","Réfrigérateur","Automatic","Automatique","Bottom","En bas",786.076,27.76,13,"Yes","Oui",538.586,19.02,247.489,8.74
8920339,"ABE20EGE****","GE Artistry",455,"Refrigerator","Réfrigérateur","Automatic","Automatique","Bottom","En bas",574.549,20.3,9,"No","Non",398.701,14.08,175.848,6.21
8920340,"ADR20KGE****","GE Artistry",455,"Refrigerator","Réfrigérateur","Automatic","Automatique","Bottom","En bas",570.584,20.2,9,"No","Non",398.701,14.08,171.883,6.07
8920341,"ADR20KSE****","GE Artistry",455,"Refrigerator","Réfrigérateur","Automatic","Automatique","Bottom","En bas",570.584,20.2,9,"No","Non",398.701,14.08,171.883,6.07
8920343,"CZS25TSE****","GE Café",714,"Refrigerator","Réfrigérateur","Automatic","Automatique","Side","Latéral",696.59,24.6,12,"Yes","Oui",432.68,15.28,263.91,9.32
8927943,"FGHN2866P*","Frigidaire",489,"Refrigerator","Réfrigérateur","Automatic","Automatique","Bottom","En bas",787.01,27.79,13,"No","Non",536.66,18.95,250.35,8.84
8952629,"7160#","Kenmore",452,"Refrigerator","Réfrigérateur","Automatic","Automatique","Bottom","En bas",718.3,25.4,12,"No","Non",497.1,17.6,221.2,7.8
8952667,"PWE23KSD****","GE Profile",433,"Refrigerator","Réfrigérateur","Automatic","Automatique","Bottom","En bas",654.12,23.1,11,"No","Non",451.09,15.93,202.75,7.16
8952668,"PWE23KMD****","GE Profile",433,"Refrigerator","Réfrigérateur","Automatic","Automatique","Bottom","En bas",654.12,23.1,11,"No","Non",451.09,15.93,202.75,7.16
8953691,"FFET1022QB","Frigidaire",296,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",280,9.9,4,"No","Non",205,7.24,75,2.65
8953692,"FFET1022QW","Frigidaire",296,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",280,9.9,4,"No","Non",205,7.24,75,2.65
8953693,"FFET1222QB","Frigidaire",311,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",326,11.5,5,"No","Non",237,8.37,89,3.14
8953694,"FFET1222QW","Frigidaire",311,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",326,11.5,5,"No","Non",237,8.37,89,3.14
8953695,"FFTR1022QB","Frigidaire",329,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",280,9.9,4,"No","Non",205,7.24,75,2.65
8953696,"FFTR1022QM","Frigidaire",329,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",280,9.9,4,"No","Non",205,7.24,75,2.65
8953697,"FFTR1022QW","Frigidaire",329,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",280,9.9,4,"No","Non",205,7.24,75,2.65
8953698,"FFTR1222QB","Frigidaire",345,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",326,11.5,5,"No","Non",237,8.37,89,3.14
8953699,"FFTR1222QM","Frigidaire",345,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",326,11.5,5,"No","Non",237,8.37,89,3.14
8953700,"FFTR1222QV","Frigidaire",345,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",326,11.5,5,"No","Non",237,8.37,89,3.14
8953701,"FFTR1222QW","Frigidaire",345,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",326,11.5,5,"No","Non",237,8.37,89,3.14
8953702,"FFPS45B3QM","Frigidaire",347,"Compact refrigerator","Réfrigérateur compact","Automatic","Automatique","Top","En haut",127,4.5,2,"No","Non",92,3.25,35.2,1.24
8953703,"FFPS4533QM","Frigidaire",347,"Compact refrigerator","Réfrigérateur compact","Automatic","Automatique","Top","En haut",127,4.5,2,"No","Non",92,3.25,35.2,1.24
8953704,"FFPS45L3QM","Frigidaire",347,"Compact refrigerator","Réfrigérateur compact","Automatic","Automatique","Top","En haut",127,4.5,2,"No","Non",92,3.25,35.2,1.24
8953705,"HD-165FW(SZ)","Midea",347,"Compact refrigerator","Réfrigérateur compact","Automatic","Automatique","Top","En haut",127,4.5,2,"No","Non",92,3.25,35.2,1.24
8954986,"LSC22991**","LG",508,"Refrigerator","Réfrigérateur","Automatic","Automatique","Side","Latéral",609.4,21.5,10,"Yes","Oui",405,14.3,204.4,7.2
8974693,"HC100#B","Liebherr",395,"Refrigerator","Réfrigérateur","Automatic","Automatique","Bottom","En bas",267,9.43,4,"No","Non",199,7.03,68,2.4
8974756,"RS-09DR1SS","Hisense",214,"Compact refrigerator","Réfrigérateur compact","Manual","Non automatique","No freezer","Sans congélateur",71,2.5,1,"No","Non",70.7,2.5,0,0
8974757,"RR27D7ALE","Hisense",214,"Compact refrigerator","Réfrigérateur compact","Manual","Non automatique","No freezer","Sans congélateur",71,2.5,1,"No","Non",70.7,2.5,0,0
8974758,"CR275BSE2","Emerson",214,"Compact refrigerator","Réfrigérateur compact","Manual","Non automatique","No freezer","Sans congélateur",71,2.5,1,"No","Non",70.7,2.5,0,0
8974763,"RS-17DR1SA","Hisense",226,"Compact refrigerator","Réfrigérateur compact","Manual","Non automatique","No freezer","Sans congélateur",118,4.2,1,"No","Non",117.8,4.16,0,0
8974764,"RS-17DR1SS","Hisense",226,"Compact refrigerator","Réfrigérateur compact","Manual","Non automatique","No freezer","Sans congélateur",118,4.2,1,"No","Non",117.8,4.16,0,0
8974765,"RR42D7ABE","Hisense",226,"Compact refrigerator","Réfrigérateur compact","Manual","Non automatique","No freezer","Sans congélateur",118,4.2,1,"No","Non",117.8,4.16,0,0
8974766,"CR519BE2","Emerson",226,"Compact refrigerator","Réfrigérateur compact","Manual","Non automatique","No freezer","Sans congélateur",118,4.2,1,"No","Non",117.8,4.16,0,0
8974771,"RS-13DR1SS","Hisense",221,"Compact refrigerator","Réfrigérateur compact","Manual","Non automatique","No freezer","Sans congélateur",97,3.426,1,"No","Non",96.6,3.411,0,0
8974772,"RR35D7AWE","Hisense",221,"Compact refrigerator","Réfrigérateur compact","Manual","Non automatique","No freezer","Sans congélateur",97,3.426,1,"No","Non",96.6,3.411,0,0
8975035,"MWR02FLSFSC","Moffat",360,"Celliers domestiques","Celliers domestiques","Automatic","Automatique","-","-",69,2.4,0,"-","-",69,2.4,0,0
8975306,"6931*","Kenmore",441,"Refrigerator","Réfrigérateur","Automatic","Automatique","Bottom","En bas",528.67,18.67,9,"No","Non",366.42,12.94,162.25,5.73
8975307,"6933*","Kenmore",441,"Refrigerator","Réfrigérateur","Automatic","Automatique","Bottom","En bas",528.67,18.67,9,"No","Non",366.42,12.94,162.25,5.73
8975309,"WRB329*FB*","Whirlpool",397,"Refrigerator","Réfrigérateur","Automatic","Automatique","Bottom","En bas",528.67,18.67,9,"No","Non",366.42,12.94,162.25,5.73
8975310,"WRB119WFB*","Whirlpool",397,"Refrigerator","Réfrigérateur","Automatic","Automatique","Bottom","En bas",528.67,18.67,9,"No","Non",366.42,12.94,162.25,5.73
8975315,"6935*","Kenmore",397,"Refrigerator","Réfrigérateur","Automatic","Automatique","Bottom","En bas",528.67,18.67,9,"No","Non",366.42,12.94,162.25,5.73
8975316,"6936*","Kenmore",397,"Refrigerator","Réfrigérateur","Automatic","Automatique","Bottom","En bas",528.67,18.67,9,"No","Non",366.42,12.94,162.25,5.73
8975317,"WRF532SMB*","Whirlpool",424,"Refrigerator","Réfrigérateur","Automatic","Automatique","Bottom","En bas",626.08,22.11,10,"No","Non",443.44,15.66,182.64,6.45
8975318,"WRF532SNB*","Whirlpool",424,"Refrigerator","Réfrigérateur","Automatic","Automatique","Bottom","En bas",626.08,22.11,10,"No","Non",443.44,15.66,182.64,6.45
8975321,"6938*","Kenmore",423,"Refrigerator","Réfrigérateur","Automatic","Automatique","Bottom","En bas",624.95,22.07,10,"No","Non",442.3,15.62,182.64,6.45
8975322,"WRB322DMB","Whirlpool",423,"Refrigerator","Réfrigérateur","Automatic","Automatique","Bottom","En bas",624.95,22.07,10,"No","Non",442.3,15.62,182.64,6.45
8975324,"ABB2224BR","Amana",470,"Refrigerator","Réfrigérateur","Automatic","Automatique","Bottom","En bas",624.95,22.07,10,"No","Non",442.3,15.62,182.64,6.45
8975326,"WRF535SWB*","Whirlpool",449,"Refrigerator","Réfrigérateur","Automatic","Automatique","Bottom","En bas",713.29,25.19,12,"No","Non",502.62,17.75,210.68,7.44
8975327,"WRF535SMB*","Whirlpool",449,"Refrigerator","Réfrigérateur","Automatic","Automatique","Bottom","En bas",713.29,25.19,12,"No","Non",502.62,17.75,210.68,7.44
8975333,"5178*41*","Kenmore",531,"Refrigerator","Réfrigérateur","Automatic","Automatique","Side","Latéral",583.237,20.597,10,"Yes","Oui",385.672,13.62,197.565,6.977
8975335,"WRS571CID*0*","Whirlpool",531,"Refrigerator","Réfrigérateur","Automatic","Automatique","Side","Latéral",583.237,20.597,10,"Yes","Oui",385.672,13.62,197.565,6.977
8975338,"JFC2089BE*","Jenn-Air",405,"Refrigerator","Réfrigérateur","Automatic","Automatique","Bottom","En bas",566.33,20,9,"No","Non",407.19,14.38,159.14,5.62
8975339,"WRF540CWB*","Whirlpool",405,"Refrigerator","Réfrigérateur","Automatic","Automatique","Bottom","En bas",566.33,20,9,"No","Non",407.19,14.38,159.14,5.62
8975340,"RF36NDFSS*","Dacor",405,"Refrigerator","Réfrigérateur","Automatic","Automatique","Bottom","En bas",566.33,20,9,"No","Non",407.19,14.38,159.14,5.62
8975342,"RVTF3360SS*","Viking",464,"Refrigerator","Réfrigérateur","Automatic","Automatique","Bottom","En bas",621.266,21.94,10,"No","Non",462.976,16.35,158.29,5.59
8975344,"JFC2290*","Jenn-Air",464,"Refrigerator","Réfrigérateur","Automatic","Automatique","Bottom","En bas",621.266,21.94,10,"No","Non",462.976,16.35,158.29,5.59
8975345,"B22CT80SN*","Bosch",464,"Refrigerator","Réfrigérateur","Automatic","Automatique","Bottom","En bas",621.266,21.94,10,"No","Non",462.976,16.35,158.29,5.59
8975347,"7238*","Kenmore",582,"Refrigerator","Réfrigérateur","Automatic","Automatique","Bottom","En bas",741.04,26.17,12,"Yes","Oui",521.03,18.4,220.02,7.77
8975349,"FFPE2411QB","Frigidaire",213,"Compact refrigerator","Réfrigérateur compact","Manual","Non automatique","No freezer","Sans congélateur",67,2.4,0,"No","Non",67,2.4,0,0
8975350,"FFPS31B2QM","Frigidaire",270,"Compact refrigerator","Réfrigérateur compact","Partial automatic","Cyclic","Inside","À l'intérieur",87,3.1,1,"No","Non",62,2.2,25,0.9
8975351,"FFPS31C2QM","Frigidaire",270,"Compact refrigerator","Réfrigérateur compact","Partial automatic","Cyclic","Inside","À l'intérieur",87,3.1,1,"No","Non",62,2.2,25,0.9
8975352,"FFPE45C2QM","Frigidaire",265,"Compact refrigerator","Réfrigérateur compact","Manual","Non automatique","Inside","À l'intérieur",126,4.5,2,"No","Non",107,3.8,19,0.7
8975353,"FFPS31L2QM","Frigidaire",270,"Compact refrigerator","Réfrigérateur compact","Partial automatic","Cyclic","Inside","À l'intérieur",87,3.1,1,"No","Non",62,2.2,25,0.9
8975354,"FFPS3122QM","Frigidaire",270,"Compact refrigerator","Réfrigérateur compact","Partial automatic","Cyclic","Inside","À l'intérieur",87,3.1,1,"No","Non",62,2.2,25,0.9
8975355,"FFPE33B1QM","Frigidaire",220,"Compact refrigerator","Réfrigérateur compact","Manual","Non automatique","No freezer","Sans congélateur",93,3.3,1,"No","Non",93,3.3,0,0
8975356,"FFPE45B2QM","Frigidaire",265,"Compact refrigerator","Réfrigérateur compact","Manual","Non automatique","Inside","À l'intérieur",126,4.5,2,"No","Non",107,3.8,19,0.7
8975357,"FFPE45C2QB","Frigidaire",265,"Compact refrigerator","Réfrigérateur compact","Manual","Non automatique","Inside","À l'intérieur",126,4.5,2,"No","Non",107,3.8,19,0.7
8975358,"FFPE4522QB","Frigidaire",265,"Compact refrigerator","Réfrigérateur compact","Manual","Non automatique","Inside","À l'intérieur",126,4.5,2,"No","Non",107,3.8,19,0.7
8975359,"FFPE4522QM","Frigidaire",265,"Compact refrigerator","Réfrigérateur compact","Manual","Non automatique","Inside","À l'intérieur",126,4.5,2,"No","Non",107,3.8,19,0.7
8975360,"FFPE45L2QM","Frigidaire",265,"Compact refrigerator","Réfrigérateur compact","Manual","Non automatique","Inside","À l'intérieur",126,4.5,2,"No","Non",107,3.8,19,0.7
8976057,"HPS15BTH****","Hotpoint",334,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",412.86,14.6,7,"No","Non",300.16,10.6,112.7,3.98
8976058,"GTS15CTH****","GE",334,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",412.86,14.6,7,"No","Non",300.16,10.6,112.7,3.98
8976059,"HPE15BTH****","Hotpoint",300,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",412.86,14.6,7,"No","Non",300.16,10.6,112.7,3.98
8976060,"GTE15CTH****","GE",300,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",412.86,14.6,7,"No","Non",300.16,10.6,112.7,3.98
8976061,"GTS16DTH****","GE",340,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",439.76,15.5,7,"No","Non",327.06,11.55,112.7,3.98
8976062,"GTS16GTH****","GE",340,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",439.76,15.5,7,"No","Non",327.06,11.55,112.7,3.98
8976063,"GTS16GSH****","GE",340,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",439.76,15.5,7,"No","Non",327.06,11.55,112.7,3.98
8976064,"GPE16DTH****","GE",306,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",439.76,15.5,7,"No","Non",327.06,11.55,112.7,3.98
8976065,"GTE16DTH****","GE",306,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",439.76,15.5,7,"No","Non",327.06,11.55,112.7,3.98
8976066,"GTE16GTH****","GE",306,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",439.76,15.5,7,"No","Non",327.06,11.55,112.7,3.98
8976067,"GTE16GSH****","GE",306,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",439.76,15.5,7,"No","Non",327.06,11.55,112.7,3.98
8976068,"GIE16GSH****","GE",381,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",439.76,15.5,7,"No","Non",327.06,11.55,112.7,3.98
9004997,"RH29H9000**","Samsung",548,"Refrigerator","Réfrigérateur","Automatic","Automatique","Side","Latéral",807.029,28.5,14,"Yes","Oui",521.029,18.4,286,10.1
9004998,"RH22H9010**","Samsung",483,"Refrigerator","Réfrigérateur","Automatic","Automatique","Side","Latéral",608.811,21.5,10,"Yes","Oui",404.93,14.3,203.881,7.2
9004999,"RF26HFPNB**","Samsung",385,"Refrigerator","Réfrigérateur","Automatic","Automatique","Bottom","En bas",722.078,25.5,12,"No","Non",498.376,17.6,223.703,7.9
9005000,"RF23HS*SB**","Samsung",474,"Refrigerator","Réfrigérateur","Automatic","Automatique","Bottom","En bas",668.56,23.61,11,"Yes","Oui",485.633,17.15,182.927,6.46
9005001,"RF28HD*DT**","Samsung",521,"Refrigerator","Réfrigérateur","Automatic","Automatique","Bottom","En bas",815.524,28.8,14,"Yes","Oui",566.336,20,249.188,8.8
9005002,"RF28HD*DB**","Samsung",521,"Refrigerator","Réfrigérateur","Automatic","Automatique","Bottom","En bas",815.524,28.8,14,"Yes","Oui",566.336,20,249.188,8.8
